pcap,window_start,src,dst,flows_total,unique_dst_ports,syn_count,rst_count
i_benign.pcap,1769611254.0,192.168.1.63,217.69.139.138,2,1,0,2
i_benign.pcap,1769611254.0,192.168.1.63,217.69.139.216,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.63,217.69.139.61,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.63,31.13.88.175,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.63,45.136.21.22,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.63,94.100.180.36,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.63,95.163.58.193,1,1,0,1
i_benign.pcap,1769611254.0,192.168.1.64,216.58.207.206,1,1,0,0
i_benign.pcap,1769611254.0,192.168.1.64,216.58.207.227,1,1,0,0
i_benign.pcap,1769611254.0,192.168.1.64,23.12.156.99,1,1,2,1
i_benign.pcap,1769611254.0,192.168.1.64,23.73.2.87,1,1,2,0
i_benign.pcap,1769611254.0,192.168.1.64,3.233.158.111,2,1,4,2
i_benign.pcap,1769611254.0,192.168.1.64,94.131.14.39,1,1,0,0
i_benign.pcap,1769611257.0,104.18.26.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611257.0,128.75.236.76,192.168.1.64,2,2,4,2
i_benign.pcap,1769611257.0,142.250.74.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611257.0,142.250.74.10,192.168.1.63,1,1,0,1
i_benign.pcap,1769611257.0,142.250.74.106,192.168.1.63,3,3,0,3
i_benign.pcap,1769611257.0,142.250.74.99,192.168.1.64,1,1,0,0
i_benign.pcap,1769611257.0,142.251.38.106,192.168.1.63,1,1,0,1
i_benign.pcap,1769611257.0,142.251.38.110,192.168.1.64,1,1,2,0
i_benign.pcap,1769611257.0,142.251.38.118,192.168.1.64,1,1,0,0
i_benign.pcap,1769611257.0,142.251.38.97,192.168.1.63,2,2,2,0
i_benign.pcap,1769611257.0,142.251.38.99,192.168.1.63,1,1,0,1
i_benign.pcap,1769611257.0,17.248.209.69,192.168.1.63,1,1,2,0
i_benign.pcap,1769611257.0,17.253.39.135,192.168.1.63,1,1,2,0
i_benign.pcap,1769611257.0,17.253.39.138,192.168.1.63,1,1,2,4
i_benign.pcap,1769611257.0,17.8.136.172,192.168.1.63,2,2,0,4
i_benign.pcap,1769611257.0,172.217.21.174,192.168.1.64,1,1,2,0
i_benign.pcap,1769611257.0,192.168.1.1,192.168.1.64,16,16,0,0
i_benign.pcap,1769611257.0,192.168.1.63,64.233.161.194,1,1,0,1
i_benign.pcap,1769611257.0,192.168.1.63,64.233.161.95,1,1,0,1
i_benign.pcap,1769611257.0,192.168.1.64,216.58.207.227,1,1,0,0
i_benign.pcap,1769611257.0,192.168.1.64,216.58.211.10,1,1,0,0
i_benign.pcap,1769611257.0,192.168.1.64,3.233.158.111,1,1,2,1
i_benign.pcap,1769611260.0,172.217.21.174,192.168.1.64,1,1,0,0
i_benign.pcap,1769611260.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611260.0,192.168.1.64,195.16.42.108,1,1,0,0
i_benign.pcap,1769611260.0,192.168.1.64,89.113.123.204,1,1,2,2
i_benign.pcap,1769611263.0,142.250.74.1,192.168.1.64,2,2,2,0
i_benign.pcap,1769611263.0,151.101.67.42,192.168.1.64,1,1,0,0
i_benign.pcap,1769611263.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611263.0,17.253.38.255,192.168.1.64,1,1,0,0
i_benign.pcap,1769611263.0,17.253.39.11,192.168.1.64,1,1,0,0
i_benign.pcap,1769611263.0,17.253.39.137,192.168.1.64,1,1,2,1
i_benign.pcap,1769611263.0,192.168.1.1,192.168.1.64,7,7,0,0
i_benign.pcap,1769611263.0,192.168.1.64,35.186.224.26,1,1,2,0
i_benign.pcap,1769611266.0,0.0.0.0,255.255.255.255,1,1,0,0
i_benign.pcap,1769611266.0,108.177.14.188,192.168.1.45,1,1,2,3
i_benign.pcap,1769611266.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611266.0,111.180.137.50,192.168.1.45,4,4,12,5
i_benign.pcap,1769611266.0,172.217.19.227,192.168.1.45,4,4,8,4
i_benign.pcap,1769611266.0,172.217.19.228,192.168.1.45,2,2,4,3
i_benign.pcap,1769611266.0,192.168.1.1,192.168.1.45,10,10,3,3
i_benign.pcap,1769611266.0,192.168.1.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611266.0,192.168.1.45,216.58.211.3,2,1,4,0
i_benign.pcap,1769611272.0,192.168.1.1,192.168.1.45,1,1,1,1
i_benign.pcap,1769611272.0,192.168.1.45,81.70.185.63,1,1,2,0
i_benign.pcap,1769611275.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611275.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611278.0,108.177.14.188,192.168.1.45,1,1,2,0
i_benign.pcap,1769611284.0,192.168.1.1,192.168.1.255,1,1,0,0
i_benign.pcap,1769611284.0,192.168.1.1,192.168.1.64,5,5,6,3
i_benign.pcap,1769611284.0,192.168.1.255,192.168.1.64,2,2,0,0
i_benign.pcap,1769611284.0,192.168.1.64,3.233.158.111,3,1,6,3
i_benign.pcap,1769611287.0,192.168.1.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611287.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611293.0,151.101.195.6,192.168.1.63,1,1,0,0
i_benign.pcap,1769611293.0,17.253.38.249,192.168.1.63,1,1,0,0
i_benign.pcap,1769611293.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611293.0,17.253.38.251,192.168.1.63,2,2,0,0
i_benign.pcap,1769611293.0,185.211.245.131,192.168.1.63,1,1,0,0
i_benign.pcap,1769611293.0,192.168.1.63,92.123.135.155,1,1,0,0
i_benign.pcap,1769611296.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611296.0,192.168.1.64,216.239.32.223,1,1,0,0
i_benign.pcap,1769611296.0,192.168.1.64,224.0.0.251,1,1,0,0
i_benign.pcap,1769611302.0,192.168.1.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611302.0,192.168.1.64,34.117.41.85,1,1,2,0
i_benign.pcap,1769611305.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611311.0,104.18.26.48,192.168.1.64,2,2,0,0
i_benign.pcap,1769611311.0,104.18.27.48,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,128.75.236.76,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,142.250.74.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,142.251.38.110,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,151.101.129.91,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,172.217.21.174,192.168.1.64,1,1,0,0
i_benign.pcap,1769611311.0,18.239.36.75,192.168.1.64,1,1,0,0
i_benign.pcap,1769611314.0,104.18.26.48,192.168.1.64,1,1,0,0
i_benign.pcap,1769611314.0,192.168.1.1,192.168.1.64,6,6,0,0
i_benign.pcap,1769611314.0,192.168.1.64,192.178.190.94,1,1,0,0
i_benign.pcap,1769611314.0,192.168.1.64,23.73.2.87,1,1,0,1
i_benign.pcap,1769611314.0,192.168.1.64,3.233.158.111,2,1,4,2
i_benign.pcap,1769611317.0,192.168.1.1,192.168.1.64,12,12,6,3
i_benign.pcap,1769611317.0,192.168.1.255,192.168.1.64,1,1,0,0
i_benign.pcap,1769611317.0,192.168.1.64,192.178.190.94,1,1,0,0
i_benign.pcap,1769611317.0,192.168.1.64,35.186.224.24,1,1,0,0
i_benign.pcap,1769611317.0,192.168.1.64,35.186.224.33,1,1,2,0
i_benign.pcap,1769611320.0,192.168.1.1,192.168.1.255,1,1,0,0
i_benign.pcap,1769611320.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611320.0,192.168.1.255,192.168.1.64,1,1,0,0
i_benign.pcap,1769611323.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611329.0,142.251.124.94,192.168.1.64,1,1,0,0
i_benign.pcap,1769611329.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611341.0,17.253.39.141,192.168.1.64,1,1,2,1
i_benign.pcap,1769611341.0,192.168.1.1,192.168.1.63,3,3,0,0
i_benign.pcap,1769611341.0,192.168.1.1,192.168.1.64,9,9,0,0
i_benign.pcap,1769611341.0,192.168.1.64,35.186.224.24,1,1,0,0
i_benign.pcap,1769611344.0,184.51.252.211,192.168.1.64,1,1,2,0
i_benign.pcap,1769611344.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611347.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611350.0,151.101.195.6,192.168.1.63,1,1,0,0
i_benign.pcap,1769611350.0,157.240.205.40,192.168.1.77,1,1,0,0
i_benign.pcap,1769611350.0,17.156.128.11,192.168.1.63,1,1,2,2
i_benign.pcap,1769611350.0,17.253.39.137,192.168.1.63,1,1,0,2
i_benign.pcap,1769611350.0,185.211.245.131,192.168.1.63,1,1,0,0
i_benign.pcap,1769611353.0,114.69.241.253,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,129.212.163.200,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,129.212.170.223,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,129.212.209.159,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,129.212.248.72,192.168.1.45,1,1,0,0
i_benign.pcap,1769611353.0,138.68.200.100,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,139.177.199.5,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611353.0,172.233.182.252,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,172.234.129.184,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,172.235.141.242,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,172.236.138.50,192.168.1.45,1,1,0,0
i_benign.pcap,1769611353.0,172.236.253.53,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,172.239.96.93,192.168.1.45,1,1,5,0
i_benign.pcap,1769611353.0,192.168.1.45,199.244.103.141,1,1,5,0
i_benign.pcap,1769611353.0,192.168.1.45,209.38.126.242,1,1,5,0
i_benign.pcap,1769611353.0,192.168.1.45,46.105.58.228,1,1,5,0
i_benign.pcap,1769611353.0,192.168.1.45,89.45.7.154,1,1,5,0
i_benign.pcap,1769611353.0,192.168.1.63,23.12.156.7,1,1,0,2
i_benign.pcap,1769611356.0,104.18.26.48,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,128.75.236.76,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,129.212.171.176,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,130.195.209.46,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,134.209.142.165,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,138.68.192.112,192.168.1.45,1,1,5,0
i_benign.pcap,1769611356.0,138.68.196.157,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,138.68.196.61,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,139.59.51.214,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,142.250.74.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,142.251.38.110,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,146.190.189.187,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,146.190.202.246,192.168.1.45,1,1,5,0
i_benign.pcap,1769611356.0,151.101.129.91,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,152.42.151.207,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,157.230.194.74,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,159.223.247.40,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,159.89.216.216,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.217.21.174,192.168.1.64,1,1,0,0
i_benign.pcap,1769611356.0,172.232.151.190,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.232.216.172,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.233.17.238,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.233.172.24,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.233.201.141,192.168.1.45,1,1,5,0
i_benign.pcap,1769611356.0,172.233.45.245,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.233.61.34,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.234.163.84,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.234.176.16,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.234.176.245,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.234.185.67,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,172.235.151.208,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,172.236.110.208,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,172.236.200.95,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.236.214.135,192.168.1.45,1,1,5,0
i_benign.pcap,1769611356.0,172.236.35.88,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.237.54.216,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,172.237.54.243,192.168.1.45,1,1,5,0
i_benign.pcap,1769611356.0,172.238.218.16,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,172.238.229.50,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,172.238.64.89,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,174.138.98.1,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,178.79.132.246,192.168.1.45,1,1,4,0
i_benign.pcap,1769611356.0,18.239.36.75,192.168.1.64,1,1,0,1
i_benign.pcap,1769611356.0,185.10.58.238,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,185.222.106.47,192.168.1.45,1,1,0,0
i_benign.pcap,1769611356.0,192.168.1.45,205.237.94.104,1,1,5,0
i_benign.pcap,1769611356.0,192.168.1.45,205.237.95.201,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,209.38.1.88,1,1,0,0
i_benign.pcap,1769611356.0,192.168.1.45,209.38.62.51,1,1,0,0
i_benign.pcap,1769611356.0,192.168.1.45,217.160.33.182,1,1,5,0
i_benign.pcap,1769611356.0,192.168.1.45,45.79.193.244,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,50.116.12.180,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,51.158.233.218,1,1,0,0
i_benign.pcap,1769611356.0,192.168.1.45,57.128.75.129,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,69.164.201.236,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,74.208.116.30,1,1,4,0
i_benign.pcap,1769611356.0,192.168.1.45,79.142.75.35,1,1,5,0
i_benign.pcap,1769611356.0,192.168.1.45,79.72.44.136,1,1,2,1
i_benign.pcap,1769611356.0,192.168.1.45,83.143.242.172,1,1,0,0
i_benign.pcap,1769611356.0,192.168.1.45,88.208.240.86,1,1,4,0
i_benign.pcap,1769611359.0,104.18.26.48,192.168.1.64,1,1,0,0
i_benign.pcap,1769611359.0,192.168.1.64,216.58.207.206,1,1,0,0
i_benign.pcap,1769611368.0,107.155.53.220,192.168.1.77,1,1,0,0
i_benign.pcap,1769611368.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611368.0,192.168.1.1,192.168.1.255,2,2,0,0
i_benign.pcap,1769611371.0,104.18.26.48,192.168.1.64,3,3,6,0
i_benign.pcap,1769611371.0,104.18.27.48,192.168.1.64,1,1,2,0
i_benign.pcap,1769611371.0,142.250.74.14,192.168.1.64,1,1,0,0
i_benign.pcap,1769611371.0,151.101.131.42,192.168.1.64,2,2,2,0
i_benign.pcap,1769611371.0,172.217.19.228,192.168.1.64,1,1,0,0
i_benign.pcap,1769611371.0,192.168.1.1,192.168.1.64,16,16,0,0
i_benign.pcap,1769611371.0,192.168.1.64,3.233.158.111,2,1,4,2
i_benign.pcap,1769611374.0,192.168.1.64,192.178.190.94,1,1,0,0
i_benign.pcap,1769611374.0,192.168.1.64,35.186.224.26,1,1,0,0
i_benign.pcap,1769611374.0,192.168.1.64,35.186.224.33,1,1,0,0
i_benign.pcap,1769611377.0,142.250.74.14,192.168.1.64,1,1,0,0
i_benign.pcap,1769611377.0,142.251.142.227,192.168.1.64,1,1,0,0
i_benign.pcap,1769611377.0,142.251.142.238,192.168.1.64,1,1,0,0
i_benign.pcap,1769611377.0,172.217.19.227,192.168.1.64,1,1,0,0
i_benign.pcap,1769611377.0,192.168.1.1,192.168.1.64,16,16,0,0
i_benign.pcap,1769611377.0,192.168.1.64,216.239.34.157,2,1,4,0
i_benign.pcap,1769611377.0,192.168.1.64,216.58.211.10,1,1,0,0
i_benign.pcap,1769611377.0,192.168.1.64,3.233.158.111,2,1,4,2
i_benign.pcap,1769611380.0,142.250.74.106,192.168.1.64,1,1,0,0
i_benign.pcap,1769611380.0,142.250.74.110,192.168.1.64,2,2,0,0
i_benign.pcap,1769611380.0,142.251.142.234,192.168.1.64,1,1,0,0
i_benign.pcap,1769611380.0,172.217.19.246,192.168.1.64,1,1,2,0
i_benign.pcap,1769611380.0,192.168.1.1,192.168.1.64,14,14,0,0
i_benign.pcap,1769611380.0,192.168.1.64,216.58.207.206,1,1,2,0
i_benign.pcap,1769611380.0,192.168.1.64,74.125.131.84,1,1,0,0
i_benign.pcap,1769611380.0,192.168.1.77,8.8.8.8,1,1,0,0
i_benign.pcap,1769611383.0,142.250.74.99,192.168.1.64,1,1,0,0
i_benign.pcap,1769611383.0,172.217.19.227,192.168.1.64,1,1,0,0
i_benign.pcap,1769611383.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611389.0,184.51.252.211,192.168.1.64,1,1,0,1
i_benign.pcap,1769611395.0,17.248.214.69,192.168.1.63,2,2,6,8
i_benign.pcap,1769611395.0,17.57.146.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611398.0,108.177.14.188,192.168.1.45,1,1,0,0
i_benign.pcap,1769611398.0,142.251.142.228,192.168.1.45,2,2,2,0
i_benign.pcap,1769611398.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611398.0,192.168.1.1,192.168.1.45,1,1,0,0
i_benign.pcap,1769611401.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611401.0,142.250.74.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611401.0,142.250.74.106,192.168.1.64,1,1,0,0
i_benign.pcap,1769611401.0,142.250.74.110,192.168.1.64,1,1,2,0
i_benign.pcap,1769611401.0,142.251.142.228,192.168.1.64,3,3,0,0
i_benign.pcap,1769611401.0,142.251.38.110,192.168.1.64,1,1,0,0
i_benign.pcap,1769611401.0,151.101.1.140,192.168.1.64,4,4,0,0
i_benign.pcap,1769611401.0,151.101.193.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611401.0,151.101.65.140,192.168.1.64,2,2,0,0
i_benign.pcap,1769611401.0,172.217.21.174,192.168.1.64,1,1,0,0
i_benign.pcap,1769611401.0,192.168.1.1,192.168.1.64,30,30,0,0
i_benign.pcap,1769611401.0,192.168.1.64,216.58.207.196,1,1,0,0
i_benign.pcap,1769611401.0,192.168.1.64,216.58.211.17,1,1,2,0
i_benign.pcap,1769611401.0,192.168.1.64,3.233.158.111,4,1,8,4
i_benign.pcap,1769611401.0,192.168.1.64,44.193.137.45,1,1,2,0
i_benign.pcap,1769611401.0,192.168.1.64,74.125.131.84,1,1,0,0
i_benign.pcap,1769611404.0,151.101.65.140,192.168.1.64,1,1,2,1
i_benign.pcap,1769611407.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611410.0,17.248.214.67,192.168.1.63,1,1,2,0
i_benign.pcap,1769611410.0,185.211.245.131,192.168.1.63,1,1,0,0
i_benign.pcap,1769611410.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611410.0,192.168.1.64,34.160.81.0,1,1,0,0
i_benign.pcap,1769611413.0,104.18.26.48,192.168.1.64,2,2,0,0
i_benign.pcap,1769611413.0,104.18.27.48,192.168.1.64,1,1,0,0
i_benign.pcap,1769611413.0,142.251.38.110,192.168.1.64,1,1,2,0
i_benign.pcap,1769611413.0,151.101.129.91,192.168.1.64,1,1,0,1
i_benign.pcap,1769611413.0,151.101.131.42,192.168.1.64,1,1,0,1
i_benign.pcap,1769611413.0,17.248.214.69,192.168.1.64,1,1,2,0
i_benign.pcap,1769611413.0,172.217.19.246,192.168.1.64,1,1,0,0
i_benign.pcap,1769611413.0,192.168.1.1,192.168.1.64,4,4,0,0
i_benign.pcap,1769611413.0,192.168.1.64,216.58.207.206,1,1,0,0
i_benign.pcap,1769611413.0,192.168.1.64,3.233.158.111,4,1,8,4
i_benign.pcap,1769611413.0,192.168.1.64,35.186.224.26,1,1,0,0
i_benign.pcap,1769611416.0,13.107.213.53,192.168.1.64,1,1,2,0
i_benign.pcap,1769611416.0,13.107.5.93,192.168.1.64,1,1,2,0
i_benign.pcap,1769611416.0,151.101.3.6,192.168.1.64,1,1,0,0
i_benign.pcap,1769611416.0,17.248.214.69,192.168.1.64,1,1,2,0
i_benign.pcap,1769611416.0,192.168.1.1,192.168.1.64,6,6,0,0
i_benign.pcap,1769611416.0,192.168.1.64,23.215.2.141,2,1,4,1
i_benign.pcap,1769611419.0,151.101.3.6,192.168.1.64,1,1,0,0
i_benign.pcap,1769611419.0,16.170.124.74,192.168.1.64,2,2,4,0
i_benign.pcap,1769611419.0,192.168.1.1,192.168.1.64,12,12,0,0
i_benign.pcap,1769611422.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611422.0,192.168.1.64,199.232.210.248,1,1,2,1
i_benign.pcap,1769611422.0,192.168.1.64,23.73.2.150,1,1,2,0
i_benign.pcap,1769611422.0,192.168.1.64,23.73.2.158,1,1,1,0
i_benign.pcap,1769611425.0,108.177.14.95,192.168.1.77,1,1,0,0
i_benign.pcap,1769611425.0,192.168.1.77,8.8.8.8,1,1,0,0
i_benign.pcap,1769611428.0,151.101.193.140,192.168.1.64,1,1,2,0
i_benign.pcap,1769611428.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611428.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611428.0,192.168.1.64,35.186.224.26,1,1,2,0
i_benign.pcap,1769611431.0,104.19.145.37,192.168.1.64,1,1,2,0
i_benign.pcap,1769611431.0,172.64.151.12,192.168.1.64,1,1,3,0
i_benign.pcap,1769611431.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611431.0,192.168.1.64,52.73.19.179,1,1,3,0
i_benign.pcap,1769611434.0,104.16.191.158,192.168.1.64,1,1,2,0
i_benign.pcap,1769611434.0,104.18.27.48,192.168.1.64,2,2,5,0
i_benign.pcap,1769611434.0,104.18.36.244,192.168.1.64,1,1,2,0
i_benign.pcap,1769611434.0,104.19.144.37,192.168.1.64,3,3,6,0
i_benign.pcap,1769611434.0,104.19.145.37,192.168.1.64,1,1,2,0
i_benign.pcap,1769611434.0,151.101.1.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611434.0,192.168.1.1,192.168.1.64,3,3,0,0
i_benign.pcap,1769611434.0,192.168.1.64,192.178.190.94,1,1,0,0
i_benign.pcap,1769611434.0,192.168.1.64,3.233.158.111,1,1,2,1
i_benign.pcap,1769611437.0,104.16.32.241,192.168.1.64,4,4,8,0
i_benign.pcap,1769611437.0,104.19.145.37,192.168.1.64,1,1,2,0
i_benign.pcap,1769611440.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611440.0,192.168.1.64,192.178.190.94,1,1,0,0
i_benign.pcap,1769611440.0,192.168.1.64,34.161.115.43,1,1,2,1
i_benign.pcap,1769611443.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611443.0,192.168.1.64,3.233.158.114,2,1,4,2
i_benign.pcap,1769611446.0,108.177.14.188,192.168.1.64,1,1,0,0
i_benign.pcap,1769611446.0,149.154.167.41,192.168.1.63,1,1,3,0
i_benign.pcap,1769611446.0,17.57.145.38,192.168.1.63,1,1,0,0
i_benign.pcap,1769611449.0,151.101.193.140,192.168.1.64,3,3,6,3
i_benign.pcap,1769611449.0,17.57.146.140,192.168.1.64,1,1,0,0
i_benign.pcap,1769611449.0,192.168.1.1,192.168.1.64,2,2,0,0
i_benign.pcap,1769611455.0,17.171.47.23,192.168.1.64,1,1,2,2
i_benign.pcap,1769611455.0,192.168.1.1,192.168.1.64,5,5,0,0
i_benign.pcap,1769611455.0,192.168.1.64,216.239.32.223,1,1,0,0
i_benign.pcap,1769611458.0,17.253.38.249,192.168.1.64,1,1,0,0
i_benign.pcap,1769611458.0,185.211.245.131,192.168.1.63,1,1,0,0
i_benign.pcap,1769611458.0,192.168.1.63,62.115.252.161,1,1,2,0
i_benign.pcap,1769611461.0,17.248.214.69,192.168.1.64,1,1,0,0
i_benign.pcap,1769611461.0,192.168.1.1,192.168.1.64,1,1,0,0
i_benign.pcap,1769611461.0,192.168.1.64,23.215.2.142,1,1,2,1
i_benign.pcap,1769611464.0,13.107.213.44,192.168.1.64,1,1,2,0
i_benign.pcap,1769611464.0,13.107.246.44,192.168.1.64,1,1,2,0
i_benign.pcap,1769611464.0,13.107.5.93,192.168.1.64,2,2,4,0
i_benign.pcap,1769611464.0,192.168.1.1,192.168.1.64,9,9,0,0
i_benign.pcap,1769611464.0,192.168.1.64,3.233.158.114,1,1,2,1
i_benign.pcap,1769611464.0,192.168.1.64,4.225.11.201,1,1,2,0
i_benign.pcap,1769611467.0,13.107.246.44,192.168.1.64,1,1,2,0
i_benign.pcap,1769611467.0,13.107.5.93,192.168.1.64,3,3,6,0
i_benign.pcap,1769611467.0,140.82.113.21,192.168.1.64,1,1,2,0
i_benign.pcap,1769611467.0,140.82.114.21,192.168.1.64,4,4,8,7
i_benign.pcap,1769611467.0,140.82.114.22,192.168.1.64,1,1,2,1
i_benign.pcap,1769611467.0,150.171.74.16,192.168.1.64,1,1,2,0
i_benign.pcap,1769611467.0,17.248.214.12,192.168.1.63,1,1,2,3
i_benign.pcap,1769611467.0,17.253.39.136,192.168.1.64,1,1,2,0
i_benign.pcap,1769611467.0,184.51.88.5,192.168.1.64,3,3,6,0
i_benign.pcap,1769611467.0,184.51.88.7,192.168.1.64,1,1,2,0
i_benign.pcap,1769611467.0,192.168.1.1,192.168.1.64,30,30,0,0
i_benign.pcap,1769611467.0,192.168.1.1,224.0.0.187,1,1,0,0
i_benign.pcap,1769611467.0,192.168.1.64,20.189.172.32,1,1,2,0
i_benign.pcap,1769611467.0,192.168.1.64,35.186.224.26,1,1,0,0
i_benign.pcap,1769611467.0,192.168.1.64,4.225.11.201,7,1,14,9
i_benign.pcap,1769611467.0,192.168.1.64,52.182.143.208,2,1,4,0
i_benign.pcap,1769611470.0,150.171.73.16,192.168.1.64,3,3,6,0
i_benign.pcap,1769611470.0,192.168.1.1,192.168.1.64,8,8,0,0
i_benign.pcap,1769611470.0,192.168.1.64,52.182.143.208,5,1,10,1
